iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations
AFG,2021-02-22,0.0,0.0,0.0,0.0
AFG,2021-02-23,1367.0,1367.0,0.0,1367.0
AFG,2021-02-24,2734.0,2734.0,0.0,1367.0
AFG,2021-02-25,4101.0,4101.0,0.0,1367.0
AFG,2021-02-26,5468.0,5468.0,0.0,1367.0
AFG,2021-02-27,6835.0,6835.0,0.0,1367.0
AFG,2021-02-28,8200.0,8200.0,0.0,1367.0
AFG,2021-03-01,9780.0,9780.0,0.0,1580.0
AFG,2021-03-02,11574.0,11574.0,0.0,1794.0
AFG,2021-03-03,13582.0,13582.0,0.0,2008.0
AFG,2021-03-04,15803.0,15803.0,0.0,2221.0
AFG,2021-03-05,18238.0,18238.0,0.0,2435.0
AFG,2021-03-06,20887.0,20887.0,0.0,2649.0
AFG,2021-03-07,23749.0,23749.0,0.0,2862.0
AFG,2021-03-08,26611.0,26611.0,0.0,2862.0
AFG,2021-03-09,29473.0,29473.0,0.0,2862.0
AFG,2021-03-10,32335.0,32335.0,0.0,2862.0
AFG,2021-03-11,35197.0,35197.0,0.0,2862.0
AFG,2021-03-12,38059.0,38059.0,0.0,2862.0
AFG,2021-03-13,40921.0,40921.0,0.0,2862.0
AFG,2021-03-14,43783.0,43783.0,0.0,2862.0
AFG,2021-03-15,46645.0,46645.0,0.0,2862.0
AFG,2021-03-16,54000.0,54000.0,0.0,2862.0
ALB,2021-01-10,0.0,0.0,0.0,0.0
ALB,2021-01-11,64.0,64.0,0.0,64.0
ALB,2021-01-12,128.0,128.0,0.0,64.0
ALB,2021-01-13,188.0,188.0,0.0,63.0
ALB,2021-01-14,266.0,266.0,0.0,66.0
ALB,2021-01-15,308.0,308.0,0.0,62.0
ALB,2021-01-16,369.0,369.0,0.0,62.0
ALB,2021-01-17,405.0,405.0,0.0,58.0
ALB,2021-01-18,447.0,447.0,0.0,55.0
ALB,2021-01-19,483.0,483.0,0.0,51.0
ALB,2021-01-20,519.0,519.0,0.0,47.0
ALB,2021-01-21,549.0,549.0,0.0,40.0
ALB,2021-01-22,583.0,583.0,0.0,34.0
ALB,2021-01-23,609.0,609.0,0.0,26.0
ALB,2021-01-24,630.0,630.0,0.0,21.0
ALB,2021-01-25,645.0,645.0,0.0,15.0
ALB,2021-01-26,654.0,654.0,0.0,9.0
ALB,2021-01-27,658.0,658.0,0.0,4.0
ALB,2021-01-28,,,1.0,
ALB,2021-01-29,,,1.0,
ALB,2021-01-30,,,1.0,
ALB,2021-01-31,,,1.0,
ALB,2021-02-01,,,1.0,
ALB,2021-02-02,550.0,549.0,1.0,
ALB,2021-02-03,562.0,499.0,63.0,12.0
ALB,2021-02-04,586.0,460.0,126.0,24.0
ALB,2021-02-05,621.0,433.0,188.0,35.0
ALB,2021-02-06,668.0,417.0,251.0,47.0
ALB,2021-02-07,727.0,414.0,313.0,59.0
ALB,2021-02-08,798.0,422.0,376.0,71.0
ALB,2021-02-09,1127.0,689.0,438.0,82.0
ALB,2021-02-10,1208.0,748.0,460.0,81.0
ALB,2021-02-11,1287.0,806.0,481.0,79.0
ALB,2021-02-12,1365.0,862.0,503.0,78.0
ALB,2021-02-13,1441.0,917.0,524.0,76.0
ALB,2021-02-14,1516.0,970.0,546.0,75.0
ALB,2021-02-15,1589.0,1021.0,568.0,73.0
ALB,2021-02-16,1661.0,1072.0,589.0,72.0
ALB,2021-02-17,1701.0,1090.0,611.0,72.0
ALB,2021-02-18,3049.0,2438.0,611.0,254.0
ALB,2021-02-19,4177.0,3555.0,622.0,405.0
ALB,2021-02-20,4693.0,4060.0,633.0,516.0
ALB,2021-02-21,5320.0,4676.0,644.0,627.0
ALB,2021-02-22,6728.0,6073.0,655.0,739.0
ALB,2021-02-23,7619.0,,,891.0
ALB,2021-02-24,8662.0,,,1043.0
ALB,2021-02-25,10135.0,,,1012.0
ALB,2021-02-26,11135.0,,,1000.0
ALB,2021-02-27,12162.0,,,1027.0
ALB,2021-02-28,13216.0,,,1054.0
ALB,2021-03-01,14295.0,,,1081.0
ALB,2021-03-02,15321.0,,,1026.0
ALB,2021-03-03,15793.0,,,971.0
ALB,2021-03-04,16720.0,,,927.0
ALB,2021-03-05,17617.0,,,897.0
ALB,2021-03-06,18484.0,,,867.0
ALB,2021-03-07,19322.0,,,838.0
ALB,2021-03-08,20130.0,,,808.0
ALB,2021-03-09,20950.0,,,820.0
ALB,2021-03-10,21613.0,,,831.0
ALB,2021-03-11,22470.0,,,857.0
ALB,2021-03-12,23635.0,,,883.0
ALB,2021-03-13,24677.0,,,1042.0
ALB,2021-03-14,25878.0,,,1201.0
ALB,2021-03-15,27239.0,,,1361.0
ALB,2021-03-16,28759.0,,,1520.0
ALB,2021-03-17,33369.0,,,1679.0
ALB,2021-03-18,35329.0,,,1960.0
ALB,2021-03-19,37569.0,,,2240.0
ALB,2021-03-20,39955.0,,,2386.0
ALB,2021-03-21,42488.0,,,2533.0
ALB,2021-03-22,48229.0,,,2679.0
ALB,2021-03-23,51690.0,,,2895.0
ALB,2021-03-24,53992.0,,,2946.0
ALB,2021-03-25,59348.0,,,3287.0
ALB,2021-03-26,62248.0,,,3276.0
DZA,2021-01-29,0.0,0.0,0.0,0.0
DZA,2021-01-30,30.0,,,30.0
DZA,2021-01-31,1919.0,,,1889.0
DZA,2021-02-01,4428.0,,,2509.0
DZA,2021-02-02,7247.0,,,2819.0
DZA,2021-02-03,10252.0,,,3005.0
DZA,2021-02-04,13381.0,,,3129.0
DZA,2021-02-05,16598.0,,,3217.0
DZA,2021-02-06,20346.0,,,3748.0
DZA,2021-02-07,24094.0,,,3748.0
DZA,2021-02-08,27842.0,,,3748.0
DZA,2021-02-09,31590.0,,,3748.0
DZA,2021-02-10,35338.0,,,3748.0
DZA,2021-02-11,39086.0,,,3748.0
DZA,2021-02-12,42834.0,,,3748.0
DZA,2021-02-13,46582.0,,,3748.0
DZA,2021-02-14,50330.0,,,3748.0
DZA,2021-02-15,54078.0,,,3748.0
DZA,2021-02-16,57826.0,,,3748.0
DZA,2021-02-17,61574.0,,,3748.0
DZA,2021-02-18,65322.0,,,3748.0
DZA,2021-02-19,75000.0,,,3748.0
AND,2021-01-25,576.0,576.0,0.0,576.0
AND,2021-01-26,642.0,642.0,0.0,66.0
AND,2021-01-27,708.0,708.0,0.0,66.0
AND,2021-01-28,774.0,774.0,0.0,66.0
AND,2021-01-29,840.0,840.0,0.0,66.0
AND,2021-01-30,906.0,906.0,0.0,66.0
AND,2021-01-31,972.0,972.0,0.0,66.0
AND,2021-02-01,1036.0,1036.0,0.0,66.0
AND,2021-02-02,1096.0,1096.0,0.0,60.0
AND,2021-02-03,1151.0,1151.0,0.0,55.0
AND,2021-02-04,1201.0,1201.0,0.0,50.0
AND,2021-02-05,1245.0,1245.0,0.0,44.0
AND,2021-02-06,1284.0,1284.0,0.0,39.0
AND,2021-02-07,1318.0,1318.0,0.0,34.0
AND,2021-02-08,1346.0,1346.0,0.0,28.0
AND,2021-02-09,1374.0,1374.0,0.0,28.0
AND,2021-02-10,1291.0,1291.0,0.0,28.0
AND,2021-02-11,1339.0,1339.0,0.0,48.0
AND,2021-02-12,1622.0,1622.0,0.0,68.0
AND,2021-02-13,1696.0,1696.0,0.0,74.0
AND,2021-02-14,1777.0,1777.0,0.0,81.0
AND,2021-02-15,1864.0,1864.0,0.0,87.0
AND,2021-02-16,1958.0,1958.0,0.0,94.0
AND,2021-02-17,2058.0,2058.0,0.0,100.0
AND,2021-02-18,2145.0,2145.0,0.0,87.0
AND,2021-02-19,2141.0,2141.0,0.0,74.0
AND,2021-02-20,2212.0,2212.0,0.0,71.0
AND,2021-02-21,2279.0,2279.0,0.0,67.0
AND,2021-02-22,2343.0,2343.0,0.0,64.0
AND,2021-02-23,2403.0,2403.0,0.0,60.0
AND,2021-02-24,2390.0,2390.0,0.0,57.0
AND,2021-02-25,2446.0,2348.0,98.0,56.0
AND,2021-02-26,2526.0,2331.0,195.0,55.0
AND,2021-02-27,2589.0,2296.0,293.0,63.0
AND,2021-02-28,2661.0,2270.0,391.0,72.0
AND,2021-03-01,2741.0,2253.0,488.0,80.0
AND,2021-03-02,2830.0,2244.0,586.0,89.0
AND,2021-03-03,2927.0,2243.0,684.0,97.0
AND,2021-03-04,3030.0,2249.0,781.0,103.0
AND,2021-03-05,3138.0,2259.0,879.0,108.0
AND,2021-03-06,3246.0,2269.0,977.0,108.0
AND,2021-03-07,3354.0,2280.0,1074.0,108.0
AND,2021-03-08,3611.0,2439.0,1172.0,108.0
AND,2021-03-09,3797.0,2579.0,1218.0,186.0
AND,2021-03-10,4914.0,3650.0,1264.0,264.0
AND,2021-03-11,5261.0,3997.0,1264.0,347.0
AND,2021-03-12,5691.0,4427.0,1264.0,430.0
AND,2021-03-13,6204.0,4939.0,1265.0,513.0
AND,2021-03-14,6800.0,5535.0,1265.0,596.0
AND,2021-03-15,8363.0,7098.0,1265.0,679.0
AND,2021-03-16,8982.0,,,619.0
AND,2021-03-17,9541.0,,,559.0
AND,2021-03-18,10034.0,,,493.0
AND,2021-03-19,9288.0,,,428.0
AGO,2021-03-05,0.0,0.0,0.0,0.0
AGO,2021-03-06,2056.0,2056.0,0.0,2056.0
AGO,2021-03-07,4112.0,4112.0,0.0,2056.0
AGO,2021-03-08,6169.0,6169.0,0.0,2056.0
AGO,2021-03-09,8782.0,8782.0,0.0,2613.0
AGO,2021-03-10,11729.0,11729.0,0.0,2947.0
AGO,2021-03-11,14899.0,14899.0,0.0,3170.0
AGO,2021-03-12,18228.0,18228.0,0.0,3329.0
AGO,2021-03-13,21875.0,21875.0,0.0,3647.0
AGO,2021-03-14,25840.0,25840.0,0.0,3965.0
AGO,2021-03-15,30123.0,30123.0,0.0,4283.0
AGO,2021-03-16,34406.0,34406.0,0.0,4283.0
AGO,2021-03-17,38689.0,38689.0,0.0,4283.0
AGO,2021-03-18,49000.0,49000.0,0.0,4283.0
AGO,2021-03-19,53577.0,53577.0,0.0,4577.0
AGO,2021-03-20,58447.0,58447.0,0.0,4870.0
AGO,2021-03-21,63610.0,63610.0,0.0,5163.0
AGO,2021-03-22,69067.0,69067.0,0.0,5457.0
AGO,2021-03-23,74817.0,74817.0,0.0,5750.0
AGO,2021-03-24,87022.0,87022.0,0.0,6044.0
AIA,2021-02-04,0.0,0.0,0.0,0.0
AIA,2021-02-05,149.0,149.0,0.0,149.0
AIA,2021-02-06,298.0,298.0,0.0,149.0
AIA,2021-02-07,447.0,447.0,0.0,149.0
AIA,2021-02-08,596.0,596.0,0.0,149.0
AIA,2021-02-09,745.0,745.0,0.0,149.0
AIA,2021-02-10,894.0,894.0,0.0,149.0
AIA,2021-02-11,1043.0,1043.0,0.0,149.0
AIA,2021-02-12,1192.0,1192.0,0.0,149.0
AIA,2021-02-13,1341.0,1341.0,0.0,149.0
AIA,2021-02-14,2762.0,2762.0,0.0,331.0
AIA,2021-02-15,3085.0,3085.0,0.0,323.0
AIA,2021-02-16,3401.0,3401.0,0.0,316.0
AIA,2021-02-17,3710.0,3710.0,0.0,309.0
AIA,2021-02-18,4011.0,4011.0,0.0,301.0
AIA,2021-02-19,4305.0,4305.0,0.0,294.0
AIA,2021-02-20,4591.0,4591.0,0.0,286.0
AIA,2021-02-21,4688.0,4688.0,0.0,97.0
AIA,2021-02-22,4785.0,4785.0,0.0,97.0
AIA,2021-02-23,4882.0,4882.0,0.0,97.0
AIA,2021-02-24,4979.0,4979.0,0.0,97.0
AIA,2021-02-25,5076.0,5076.0,0.0,97.0
AIA,2021-02-26,3929.0,3929.0,0.0,97.0
AIA,2021-02-27,4023.0,4023.0,0.0,94.0
AIA,2021-02-28,4113.0,4113.0,0.0,90.0
AIA,2021-03-01,4199.0,4199.0,0.0,86.0
AIA,2021-03-02,4281.0,4281.0,0.0,82.0
AIA,2021-03-03,4360.0,4360.0,0.0,79.0
AIA,2021-03-04,4435.0,4435.0,0.0,75.0
AIA,2021-03-05,4506.0,4506.0,0.0,71.0
AIA,2021-03-06,4577.0,4577.0,0.0,71.0
AIA,2021-03-07,4648.0,4648.0,0.0,71.0
AIA,2021-03-08,4719.0,4719.0,0.0,71.0
AIA,2021-03-09,4790.0,4790.0,0.0,71.0
AIA,2021-03-10,4861.0,4861.0,0.0,71.0
AIA,2021-03-11,4932.0,4932.0,0.0,71.0
AIA,2021-03-12,5003.0,5003.0,0.0,71.0
AIA,2021-03-13,5000.0,5000.0,0.0,71.0
AIA,2021-03-14,5069.0,5069.0,0.0,69.0
AIA,2021-03-15,5137.0,5137.0,0.0,68.0
AIA,2021-03-16,5203.0,5203.0,0.0,66.0
AIA,2021-03-17,5267.0,5267.0,0.0,64.0
AIA,2021-03-18,5329.0,5329.0,0.0,62.0
AIA,2021-03-19,5348.0,5348.0,0.0,60.0
ATG,2021-02-16,0.0,0.0,0.0,0.0
ATG,2021-02-17,895.0,,,895.0
ATG,2021-02-18,1790.0,,,895.0
ATG,2021-02-19,2685.0,,,895.0
ATG,2021-02-20,3580.0,,,895.0
ATG,2021-02-21,4475.0,,,895.0
ATG,2021-02-22,5370.0,,,895.0
ATG,2021-02-23,6265.0,,,895.0
ATG,2021-02-24,7160.0,,,895.0
ATG,2021-02-25,8055.0,,,895.0
ATG,2021-02-26,8950.0,,,895.0
ATG,2021-02-27,9845.0,,,895.0
ATG,2021-02-28,10740.0,,,895.0
ATG,2021-03-01,11635.0,,,895.0
ATG,2021-03-02,12530.0,,,895.0
ATG,2021-03-03,13425.0,,,895.0
ATG,2021-03-04,14320.0,,,895.0
ATG,2021-03-05,15215.0,,,895.0
ATG,2021-03-06,16110.0,,,895.0
ATG,2021-03-07,17005.0,,,895.0
ATG,2021-03-08,17900.0,,,895.0
ATG,2021-03-09,18795.0,,,895.0
ATG,2021-03-10,19690.0,,,895.0
ATG,2021-03-11,20585.0,,,895.0
ATG,2021-03-12,21480.0,,,895.0
ATG,2021-03-13,22375.0,,,895.0
ATG,2021-03-14,23270.0,,,895.0
ATG,2021-03-15,24164.0,,,895.0
ATG,2021-03-16,24985.0,,,821.0
ATG,2021-03-17,25732.0,,,747.0
ATG,2021-03-18,26406.0,,,674.0
ATG,2021-03-19,25677.0,,,600.0
ARG,2020-12-29,700.0,700.0,0.0,700.0
ARG,2020-12-30,16356.0,16156.0,200.0,15656.0
ARG,2020-12-31,32013.0,31614.0,399.0,15656.0
ARG,2021-01-01,43083.0,42484.0,599.0,11070.0
ARG,2021-01-02,51859.0,51060.0,799.0,8776.0
ARG,2021-01-03,59259.0,58260.0,999.0,7400.0
ARG,2021-01-04,39599.0,38401.0,1198.0,6483.0
ARG,2021-01-05,47583.0,46185.0,1398.0,7984.0
ARG,2021-01-06,55756.0,54158.0,1598.0,8173.0
ARG,2021-01-07,64119.0,62321.0,1798.0,8363.0
ARG,2021-01-08,107542.0,105545.0,1997.0,10519.0
ARG,2021-01-09,119484.0,117287.0,2197.0,11942.0
ARG,2021-01-10,132849.0,130452.0,2397.0,13365.0
ARG,2021-01-11,147637.0,145041.0,2596.0,14788.0
ARG,2021-01-12,161693.0,158897.0,2796.0,14056.0
ARG,2021-01-13,166833.0,163837.0,2996.0,13323.0
ARG,2021-01-14,180153.0,176957.0,3196.0,13320.0
ARG,2021-01-15,200759.0,197364.0,3395.0,13317.0
ARG,2021-01-16,213730.0,210135.0,3595.0,12971.0
ARG,2021-01-17,226354.0,222559.0,3795.0,12624.0
ARG,2021-01-18,238632.0,234637.0,3995.0,12278.0
ARG,2021-01-19,250564.0,246370.0,4194.0,11932.0
ARG,2021-01-20,247933.0,243539.0,4394.0,11586.0
ARG,2021-01-21,265724.0,249372.0,16352.0,11704.0
ARG,2021-01-22,279602.0,254456.0,25146.0,11263.0
ARG,2021-01-23,288064.0,258876.0,29188.0,11124.0
ARG,2021-01-24,292023.0,260036.0,31987.0,10342.0
ARG,2021-01-25,292386.0,260122.0,32264.0,9046.0
ARG,2021-01-26,305880.0,266969.0,38911.0,9626.0
ARG,2021-01-27,318033.0,272323.0,45710.0,10014.0
ARG,2021-01-28,327999.0,276548.0,51451.0,8896.0
ARG,2021-01-29,344034.0,278451.0,65583.0,9205.0
ARG,2021-01-30,366384.0,281023.0,85361.0,11189.0
ARG,2021-01-31,377683.0,287865.0,89818.0,11299.0
ARG,2021-02-01,375851.0,281577.0,94274.0,11924.0
ARG,2021-02-02,387326.0,284006.0,103320.0,11475.0
ARG,2021-02-03,396562.0,284196.0,112366.0,11218.0
ARG,2021-02-04,444018.0,297717.0,146301.0,16574.0
ARG,2021-02-05,460256.0,305164.0,155092.0,16238.0
ARG,2021-02-06,471383.0,307501.0,163882.0,15000.0
ARG,2021-02-07,501152.0,319316.0,181836.0,18576.0
ARG,2021-02-08,511582.0,322318.0,189264.0,19390.0
ARG,2021-02-09,513178.0,322975.0,190203.0,18139.0
ARG,2021-02-10,535303.0,337772.0,197531.0,19820.0
ARG,2021-02-11,572928.0,362649.0,210279.0,18416.0
ARG,2021-02-12,591632.0,368023.0,223609.0,19133.0
ARG,2021-02-13,606245.0,371629.0,234616.0,19266.0
ARG,2021-02-14,609605.0,372122.0,237483.0,15493.0
ARG,2021-02-15,609791.0,372181.0,237610.0,14030.0
ARG,2021-02-16,611169.0,373253.0,237916.0,13999.0
ARG,2021-02-17,612322.0,374002.0,238320.0,11003.0
ARG,2021-02-18,635583.0,392399.0,243184.0,8951.0
ARG,2021-02-19,668654.0,414958.0,253696.0,11003.0
ARG,2021-02-20,707148.0,445614.0,261534.0,14415.0
ARG,2021-02-21,720267.0,456929.0,263338.0,15809.0
ARG,2021-02-22,722234.0,458822.0,263412.0,16063.0
ARG,2021-02-23,746615.0,481689.0,264926.0,19349.0
ARG,2021-02-24,780455.0,513394.0,267061.0,24019.0
ARG,2021-02-25,829832.0,558831.0,271001.0,27750.0
ARG,2021-02-26,903915.0,620635.0,283280.0,33609.0
ARG,2021-02-27,984895.0,694470.0,290425.0,39678.0
ARG,2021-02-28,1025003.0,731571.0,293432.0,43534.0
ARG,2021-03-01,1049169.0,755212.0,293957.0,46705.0
ARG,2021-03-02,1126108.0,823446.0,302662.0,54213.0
ARG,2021-03-03,1181292.0,874916.0,306376.0,57262.0
ARG,2021-03-04,1252461.0,941695.0,310766.0,60376.0
ARG,2021-03-05,1357596.0,1030504.0,327092.0,64812.0
ARG,2021-03-06,1422873.0,1087725.0,335148.0,65277.0
ARG,2021-03-07,1526078.0,1182874.0,343204.0,71582.0
ARG,2021-03-08,1546699.0,1202998.0,343701.0,71076.0
ARG,2021-03-09,1648957.0,1301787.0,347170.0,74693.0
ARG,2021-03-10,1774438.0,1424984.0,349454.0,84735.0
ARG,2021-03-11,1919074.0,1564555.0,354519.0,95230.0
ARG,2021-03-12,2098205.0,1719543.0,378662.0,105801.0
ARG,2021-03-13,2294738.0,1876113.0,418625.0,121843.0
ARG,2021-03-14,2381429.0,1932696.0,448733.0,122193.0
ARG,2021-03-15,2404194.0,1952883.0,451311.0,122499.0
ARG,2021-03-16,2541362.0,2064529.0,476833.0,127486.0
ARG,2021-03-17,2668103.0,2170116.0,497987.0,127666.0
ARG,2021-03-18,2805153.0,2289249.0,515904.0,126583.0
ARG,2021-03-19,2939364.0,2382859.0,556505.0,120166.0
ARG,2021-03-20,3063864.0,2472426.0,591438.0,109875.0
ARG,2021-03-21,3119828.0,2514480.0,605348.0,105486.0
ARG,2021-03-22,3142444.0,2535054.0,607390.0,105464.0
ARG,2021-03-23,3240731.0,2618750.0,621981.0,99910.0
ARG,2021-03-24,3328933.0,2694454.0,634479.0,94404.0
ARG,2021-03-25,3365839.0,2730260.0,635579.0,80098.0
ARG,2021-03-26,3474415.0,2824344.0,650071.0,76436.0
AUS,2021-02-15,0.0,0.0,0.0,0.0
AUS,2021-02-16,0.0,0.0,0.0,
AUS,2021-02-17,0.0,0.0,0.0,
AUS,2021-02-18,0.0,0.0,0.0,
AUS,2021-02-19,0.0,0.0,0.0,
AUS,2021-02-20,0.0,0.0,0.0,
AUS,2021-02-21,0.0,0.0,0.0,
AUS,2021-02-22,20.0,20.0,0.0,3.0
AUS,2021-02-23,2879.0,2879.0,0.0,411.0
AUS,2021-02-24,6908.0,6908.0,0.0,987.0
AUS,2021-02-25,17500.0,17500.0,0.0,2500.0
AUS,2021-02-26,25000.0,25000.0,0.0,3571.0
AUS,2021-02-27,30000.0,30000.0,0.0,4286.0
AUS,2021-02-28,31894.0,31894.0,0.0,4556.0
AUS,2021-03-01,33702.0,33702.0,0.0,4812.0
AUS,2021-03-02,41907.0,41907.0,0.0,5575.0
AUS,2021-03-03,50840.0,50840.0,0.0,6276.0
AUS,2021-03-04,61008.0,61008.0,0.0,6215.0
AUS,2021-03-05,71867.0,71867.0,0.0,6695.0
AUS,2021-03-06,76940.0,76940.0,0.0,6706.0
AUS,2021-03-07,81345.0,81345.0,0.0,7064.0
AUS,2021-03-08,86369.0,86369.0,0.0,7524.0
AUS,2021-03-09,94908.0,94908.0,0.0,7572.0
AUS,2021-03-10,106200.0,106200.0,0.0,7909.0
AUS,2021-03-11,125000.0,125000.0,0.0,9142.0
AUS,2021-03-12,135103.0,135103.0,0.0,9034.0
AUS,2021-03-13,159294.0,159294.0,0.0,11765.0
AUS,2021-03-14,162551.0,,,11601.0
AUS,2021-03-15,164781.0,,,11202.0
AUS,2021-03-16,182437.0,,,12504.0
AUS,2021-03-17,203557.0,,,13908.0
AUS,2021-03-18,226057.0,,,14437.0
AUS,2021-03-19,240754.0,,,15093.0
AUS,2021-03-20,253831.0,,,13505.0
AUS,2021-03-21,257019.0,,,13495.0
AUS,2021-03-22,282184.0,,,16772.0
AUS,2021-03-23,307525.0,,,17870.0
AUS,2021-03-24,355254.0,,,21671.0
AUS,2021-03-25,408410.0,,,26050.0
AUS,2021-03-26,460155.0,,,31343.0
AUT,2020-12-27,713.0,713.0,0.0,713.0
AUT,2020-12-28,2006.0,2006.0,0.0,1293.0
AUT,2020-12-29,3620.0,3620.0,0.0,1454.0
AUT,2020-12-30,4964.0,4964.0,0.0,1417.0
AUT,2020-12-31,4972.0,4972.0,0.0,1065.0
AUT,2021-01-01,4974.0,4974.0,0.0,852.0
AUT,2021-01-02,4980.0,4980.0,0.0,711.0
AUT,2021-01-03,4981.0,4981.0,0.0,610.0
AUT,2021-01-04,5095.0,5095.0,0.0,441.0
AUT,2021-01-05,6835.0,6835.0,0.0,459.0
AUT,2021-01-06,7666.0,7666.0,0.0,386.0
AUT,2021-01-07,10818.0,10818.0,0.0,835.0
AUT,2021-01-08,23717.0,23717.0,0.0,2678.0
AUT,2021-01-09,28093.0,28093.0,0.0,3302.0
AUT,2021-01-10,30282.0,30282.0,0.0,3614.0
AUT,2021-01-11,35842.0,35842.0,0.0,4392.0
AUT,2021-01-12,50126.0,50126.0,0.0,6184.0
AUT,2021-01-13,65048.0,65048.0,0.0,8197.0
AUT,2021-01-14,81369.0,81369.0,0.0,10079.0
AUT,2021-01-15,99066.0,99063.0,3.0,10764.0
AUT,2021-01-16,105771.0,105758.0,13.0,11097.0
AUT,2021-01-17,111391.0,111024.0,367.0,11587.0
AUT,2021-01-18,122604.0,121356.0,1248.0,12395.0
AUT,2021-01-19,148088.0,145399.0,2689.0,13995.0
AUT,2021-01-20,171378.0,167407.0,3971.0,15190.0
AUT,2021-01-21,190833.0,186698.0,4135.0,15638.0
AUT,2021-01-22,202410.0,197693.0,4717.0,14763.0
AUT,2021-01-23,205504.0,200784.0,4720.0,14248.0
AUT,2021-01-24,206731.0,202009.0,4722.0,13620.0
AUT,2021-01-25,208216.0,203388.0,4828.0,12230.0
AUT,2021-01-26,216624.0,210907.0,5717.0,9791.0
AUT,2021-01-27,224529.0,218308.0,6221.0,7593.0
AUT,2021-01-28,234256.0,225440.0,8816.0,6203.0
AUT,2021-01-29,249120.0,230729.0,18391.0,6673.0
AUT,2021-01-30,252755.0,232045.0,20710.0,6750.0
AUT,2021-01-31,254103.0,232397.0,21706.0,6767.0
AUT,2021-02-01,258639.0,233955.0,24684.0,7203.0
AUT,2021-02-02,275482.0,237043.0,38439.0,8408.0
AUT,2021-02-03,292933.0,240207.0,52726.0,9772.0
AUT,2021-02-04,312752.0,243128.0,69624.0,11214.0
AUT,2021-02-05,333271.0,247145.0,86126.0,12022.0
AUT,2021-02-06,342136.0,249870.0,92266.0,12769.0
AUT,2021-02-07,347063.0,250439.0,96624.0,13280.0
AUT,2021-02-08,356538.0,252452.0,104086.0,13986.0
AUT,2021-02-09,375411.0,255232.0,120179.0,14276.0
AUT,2021-02-10,396794.0,258692.0,138102.0,14837.0
AUT,2021-02-11,420720.0,263850.0,156870.0,15424.0
AUT,2021-02-12,446948.0,272051.0,174897.0,16240.0
AUT,2021-02-13,457207.0,277261.0,179946.0,16439.0
AUT,2021-02-14,459201.0,277711.0,181490.0,16020.0
AUT,2021-02-15,466222.0,281590.0,184632.0,15669.0
AUT,2021-02-16,480524.0,288493.0,192031.0,15016.0
AUT,2021-02-17,499581.0,298054.0,201527.0,14684.0
AUT,2021-02-18,518963.0,309524.0,209439.0,14035.0
AUT,2021-02-19,540035.0,322262.0,217773.0,13298.0
AUT,2021-02-20,552962.0,333438.0,219524.0,13679.0
AUT,2021-02-21,558886.0,338940.0,219946.0,14241.0
AUT,2021-02-22,565661.0,343934.0,221727.0,14206.0
AUT,2021-02-23,580098.0,354004.0,226094.0,14225.0
AUT,2021-02-24,599509.0,370033.0,229476.0,14275.0
AUT,2021-02-25,619083.0,386098.0,232985.0,14303.0
AUT,2021-02-26,647170.0,409560.0,237610.0,15305.0
AUT,2021-02-27,671590.0,432045.0,239545.0,16947.0
AUT,2021-02-28,681705.0,441751.0,239954.0,17546.0
AUT,2021-03-01,690154.0,449372.0,240782.0,17785.0
AUT,2021-03-02,714780.0,471739.0,243041.0,19240.0
AUT,2021-03-03,741846.0,496505.0,245341.0,20334.0
AUT,2021-03-04,768060.0,520006.0,248054.0,21282.0
AUT,2021-03-05,803259.0,552367.0,250892.0,22298.0
AUT,2021-03-06,830664.0,577359.0,253305.0,22725.0
AUT,2021-03-07,842432.0,588497.0,253935.0,22961.0
AUT,2021-03-08,853765.0,598473.0,255292.0,23373.0
AUT,2021-03-09,881497.0,622776.0,258721.0,23817.0
AUT,2021-03-10,909698.0,646531.0,263167.0,23979.0
AUT,2021-03-11,953504.0,685045.0,268459.0,26492.0
AUT,2021-03-12,1010087.0,736382.0,273705.0,29547.0
AUT,2021-03-13,1060689.0,781369.0,279320.0,32861.0
AUT,2021-03-14,1089972.0,806582.0,283390.0,35363.0
AUT,2021-03-15,1110355.0,824737.0,285618.0,36656.0
AUT,2021-03-16,1137936.0,846162.0,291774.0,36634.0
AUT,2021-03-17,1170618.0,871009.0,299609.0,37274.0
AUT,2021-03-18,1204346.0,896913.0,307433.0,35835.0
AUT,2021-03-19,1255585.0,940187.0,315398.0,35071.0
AUT,2021-03-20,1301335.0,976775.0,324560.0,34378.0
AUT,2021-03-21,1316459.0,988254.0,328205.0,32355.0
AUT,2021-03-22,1331700.0,1001202.0,330498.0,31621.0
AUT,2021-03-23,1364675.0,1019042.0,345633.0,32391.0
AUT,2021-03-24,1401402.0,1039279.0,362123.0,32969.0
AUT,2021-03-25,1444261.0,1066898.0,377363.0,34274.0
AUT,2021-03-26,1489710.0,1095782.0,393928.0,33446.0
AZE,2021-01-17,0.0,0.0,0.0,0.0
AZE,2021-01-18,3250.0,3250.0,0.0,3250.0
AZE,2021-01-19,6500.0,6500.0,0.0,3250.0
AZE,2021-01-20,9750.0,9750.0,0.0,3250.0
AZE,2021-01-21,13000.0,13000.0,0.0,3250.0
AZE,2021-01-22,16250.0,16250.0,0.0,3250.0
AZE,2021-01-23,19500.0,19500.0,0.0,3250.0
