iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations
CAN,2021-04-19,0.2905481259020757,0.2640704378140202,0.026477688088055493,0.007749628816727719
CAN,2021-04-20,0.2972988466053306,0.2704955355186475,0.026803311086683084,0.00761821667799587
CAN,2021-04-21,0.3062827511002186,0.2791112420914811,0.027171509008737504,0.007695991787946815
CAN,2021-04-22,0.31650771035834274,0.28886620369392063,0.0276415066644221,0.007914993109584762
CAN,2021-04-23,0.3269543655535116,0.2987749285607818,0.028179436992729786,0.008109005418871582
CAN,2021-04-24,0.3350740359765194,0.3064643398142616,0.028609696162257826,0.008238999338968295
CAN,2021-04-25,0.34165003214392536,0.3127669317931857,0.02888310035073965,0.008365107340004728
CAN,2021-04-26,0.3491026008853372,0.3199681354637057,0.029134465421631436,0.008364937153768511
CAN,2021-04-27,0.3563791970585011,0.3267079075190974,0.029671289539403716,0.0084400460126854
CAN,2021-04-28,0.3638089892086326,0.3337020229045146,0.030106966304117983,0.008218038067540961
CAN,2021-04-29,0.37247728332845703,0.34178552875232643,0.030691754576130614,0.007995661385551387
CAN,2021-04-30,0.3806554978167233,0.34973509803223585,0.030920399784487497,0.007671598427422449
CAN,2021-05-01,0.38724105277773013,0.35553450603941317,0.031706546738316965,0.007452426919548286
CAN,2021-05-02,0.39215095405694916,0.36013387416628245,0.03201707989066669,0.007214421468199496
CAN,2021-05-03,0.3985616993889889,0.3663148964438026,0.032246802945186274,0.007065593604628158
CAN,2021-05-04,0.4051633369493181,0.37237049146523116,0.03279284548408695,0.006969154737438802
CAN,2021-05-05,0.41321408194665826,0.37991538623979043,0.033298695706867824,0.00705787849525301
CAN,2021-05-06,0.4233295830905225,0.38940108485216274,0.03392849823835972,0.0072646264078833666
CAN,2021-05-07,0.43468920234987485,0.4000557643567336,0.03463343799314121,0.007719108751699557
CAN,2021-05-08,0.44396046630461433,0.40876036487361755,0.035200101430996784,0.008102765256876978
CAN,2021-05-09,0.45166031564724873,0.41623517128322834,0.03542514436402042,0.008501341422096045
CAN,2021-05-10,0.4611523678791065,0.4252111621181322,0.03594120576097428,0.00894152812207005
CAN,2021-05-11,0.4696553544348193,0.43319604504205655,0.03645930939276275,0.0092131453550716
CAN,2021-05-12,0.47949146650756147,0.4423826413442784,0.03710882516328306,0.009468197794414743
CAN,2021-05-13,0.49064348692310233,0.45274338085453064,0.03790010606857172,0.009616259819923107
CAN,2021-05-14,0.5030229188386094,0.4641529781385852,0.03886994070002421,0.009761967602497142
CAN,2021-05-15,0.5133615057737808,0.4737785698371275,0.03958293593665328,0.009914426105774433
CAN,2021-05-16,0.5223548839691515,0.4823338035673588,0.04002108040179268,0.010099219993932861
CAN,2021-05-17,0.5334176417037968,0.4930085934121759,0.040409048291620925,0.010323610546384329
CAN,2021-05-18,0.5414417809195418,0.5002923090428882,0.041149471876653555,0.010255195679425292
CAN,2021-05-19,0.5515336829053173,0.5093837145103196,0.04214996839499772,0.01029175735583914
CAN,2021-05-20,0.562793459572756,0.5194089885846164,0.04338447098813958,0.010307130845844031
CAN,2021-05-21,0.5766415419780662,0.5317805068401393,0.044861035137926726,0.010516942110726285
CAN,2021-05-22,0.5876561653722349,0.5414337821664396,0.046222383205795296,0.010613522799779155
CAN,2021-05-23,0.5964064892579157,0.5495023967185825,0.04690409253933323,0.010578804807590986
CAN,2021-05-24,0.606474082976285,0.5590334499629065,0.04744063301337848,0.010436642571604796
CAN,2021-05-25,0.6137404396109032,0.5656459794423536,0.04809446016854961,0.010328375760998392
CAN,2021-05-26,0.6222872774868144,0.5728278102463177,0.04945946724049684,0.010107644212625578
CAN,2021-05-27,0.6338675148370488,0.5825816940025945,0.051285820834454314,0.01015342431016782
CAN,2021-05-28,0.6470114516900132,0.5937250632844611,0.053286388405552096,0.010052844244563862
CAN,2021-05-29,0.6568346012444302,0.6015484961989613,0.0552861050454688,0.009882629643974648
CAN,2021-05-30,0.6657746827834923,0.6086624794234203,0.05711220336007195,0.00990974598427848
CAN,2021-05-31,0.6768419220890247,0.6178845028271479,0.05895741926187677,0.010052560600836834
CHE,2020-12-22,2.403912897100869e-07,2.403912897100869e-07,0.0,2.403912897100869e-07
CHE,2020-12-23,5.14437359979586e-05,4.855904052143755e-05,2.8846954765210428e-06,5.120334470824851e-05
CHE,2020-12-24,8.305519059483502e-05,7.980990818374885e-05,3.2452824110861732e-06,4.1347301830134944e-05
CHE,2020-12-25,8.305519059483502e-05,7.980990818374885e-05,3.2452824110861732e-06,2.7644998316659993e-05
CHE,2020-12-26,0.00013546049175163397,0.0001322152093405478,3.2452824110861732e-06,3.377497620426721e-05
CHE,2020-12-27,0.00013546049175163397,0.0001322152093405478,3.2452824110861732e-06,2.7044020092384778e-05
CHE,2020-12-28,0.00033017743641680435,0.0003095037855017369,2.0673650915067472e-05,5.50496053436099e-05
CHE,2020-12-29,0.0005327070979975526,0.0004936435134196634,3.906358457788912e-05,7.60838431932425e-05
CHE,2020-12-30,0.0007329530423260549,0.0006771822631133148,5.577077921274016e-05,9.735847233258519e-05
CHE,2020-12-31,0.000763242344829526,0.0007073513699719307,5.5890974857595204e-05,9.71180810428751e-05
CHE,2021-01-01,0.0007680501706237277,0.0007120390001212774,5.601117050245025e-05,9.783925491200537e-05
CHE,2021-01-02,0.0007685309532031478,0.0007125197827006975,5.601117050245025e-05,9.038712493099268e-05
CHE,2021-01-03,0.0007686511488480029,0.0007126399783455526,5.601117050245025e-05,9.050732057584772e-05
CHE,2021-01-04,0.0012076056438586216,0.0011459452780479844,6.166036581063729e-05,0.00012536405758381032
CHE,2021-01-05,0.0020599129615257346,0.0019328661649139537,0.00012704679661178092,0.00021815509541190387
CHE,2021-01-06,0.0027622161144137537,0.0025566815617116294,0.0002055345527021243,0.0002899118953903648
CHE,2021-01-07,0.003628826713818617,0.003300452212074638,0.0003283745017439787,0.000409386366376278
CHE,2021-01-08,0.004594718915873746,0.004082445077501551,0.0005122738383721952,0.0005466497928007376
CHE,2021-01-09,0.004849774074256148,0.004313340911268089,0.0005364331629880589,0.0005830690731918158
CHE,2021-01-10,0.00485362033489151,0.004317066976258595,0.000536553358632914,0.0005835498557712359
CHE,2021-01-11,0.0057350149986135435,0.005123459557591082,0.0006115554410224611,0.0006467727649649888
CHE,2021-01-12,0.006977717770769837,0.006292242008161524,0.0006854757626083128,0.000702543544177729
CHE,2021-01-13,0.008307682581090893,0.007488789652693483,0.000818892928397411,0.0007922094952395914
CHE,2021-01-14,0.009580554460105804,0.008648196842965231,0.000932357617140572,0.0008502639917045774
CHE,2021-01-15,0.01087193646842839,0.009835369227198496,0.0010365672412298947,0.0008967797062634792
CHE,2021-01-16,0.011395628893061815,0.01033333978383294,0.001062289109228874,0.000935122116972238
CHE,2021-01-17,0.011475438801245564,0.010412789105082124,0.001062649696163439,0.0009459397250091919
CHE,2021-01-18,0.01294459016830876,0.011688305288283846,0.0012562848800249141,0.0010299564807628673
CHE,2021-01-19,0.015022652672207606,0.013558910109162887,0.0014637425630447192,0.0011493107561039255
CHE,2021-01-20,0.017478009305306432,0.015799356929260898,0.0016786523760455368,0.0013100123332751186
CHE,2021-01-21,0.02025813457080359,0.018397025205868094,0.0018611093649354927,0.0015254029288553565
CHE,2021-01-22,0.022620579970429468,0.020581460855463654,0.0020391191149658123,0.0016784119847558267
CHE,2021-01-23,0.023316152167205603,0.02125046981472683,0.0020656823524787767,0.0017029318963062555
CHE,2021-01-24,0.023457983028134555,0.021390497740982953,0.0020674852871516024,0.001711826374025529
CHE,2021-01-25,0.025527992423828114,0.023255813953488372,0.0022721784703397412,0.0017976460644520298
CHE,2021-01-26,0.02853552784939101,0.025894829531925706,0.002640698317465305,0.001930462252016853
CHE,2021-01-27,0.031455560845499435,0.02853721058841898,0.002918350257080455,0.001996810247976837
CHE,2021-01-28,0.034664423976194535,0.03135099063447555,0.0033134333417189827,0.002057989831208054
CHE,2021-01-29,0.036784554955792644,0.03309839491937817,0.0036861600364144725,0.0020233734854898013
